acidez,azucar,pH,alcohol,sulfitos,ALTA_CALIDAD
6.752354854016492,2.226230837560413,3.2739116283100014,11.845087444950453,13.541949521823895,0
6.307740694924249,4.03648894853054,3.7868556790331804,13.098690949008812,77.71643479043635,1
5.322878443066486,0.6512462701433588,3.0783960318189876,13.488269387609249,86.37865478361502,0
5.542841568652102,3.3795276367934237,3.4495470390714726,10.377304498339065,55.83813688344415,1
5.311792710021851,0.802132410775426,3.3916701760119676,9.166361970622805,93.02566481237616,0
6.599336922962272,1.8017780435753403,3.2652790984739015,13.407540107522797,37.625537945085746,0
6.611624487327467,3.9881617620508223,3.3752303682120304,11.293053485560206,109.38619210845614,0
8.026052442199125,2.813781968533762,3.3416543706323227,11.673898119374115,93.52386562400063,0
6.140761542321572,1.8238726692628444,3.6772961135385276,12.14830898034578,105.88460579852676,0
5.86407663307158,2.6176372487309814,3.203138775930466,10.70810670619898,136.9368998897304,0
6.382781186997649,4.262875777595985,3.493739031108592,13.427203741241732,101.06663070940282,0
4.869201285011011,3.4426953536731366,3.4028479122917,11.548802493852154,87.16243603582822,0
4.742948498190535,4.317047348325804,3.44089606986951,11.121073426482932,63.001214464487816,0
5.065655512049213,2.659413760769626,3.2002589581511613,11.183495262377944,127.85236896733852,0
6.972270354784171,2.8592163759478715,3.161513081724317,9.792277439952281,65.80652648778363,0
5.553269065014626,5.14472572129686,3.0710739142195447,12.727488956886056,143.1036201436529,0
6.131663919882998,3.5639850795625607,2.9669871885112444,11.25581779641967,53.39851421630987,0
6.357084215111436,3.379239605804412,2.9364195134794944,8.633036072531244,112.45185035955122,0
6.228570543031457,4.788696501000952,3.2313540611729845,9.255020617499309,124.01046548220859,0
6.357595644097681,2.7668141970988662,3.122005742693511,10.859226499030735,145.37825140536847,0
7.389028653619904,2.9534984774543425,3.106234135933366,9.905575856808852,66.54823521625832,0
5.649058786501272,3.2080490514816558,3.2292113871429358,9.74049007362069,39.219805596761375,0
5.287385732398661,2.619843032795766,3.555274990235835,14.664113684452754,119.36333843901396,0
3.385425907876439,0.8838746904061265,3.3973466717126017,12.111428297500142,101.70350097516798,0
5.440745259967701,2.363379564619224,3.348337766078864,10.691622073541645,138.99296741698674,0
4.722806438067395,2.4396612636370256,3.4976992596267222,14.105449779886522,86.8190375510242,1
6.089405158352942,3.5661972922358736,3.4344521748080115,14.288592665144991,56.80182211346367,1
6.292416232639462,2.317850569512186,3.326283646258899,12.858338441499168,123.08274043404856,0
6.55387469752587,2.765754292182478,3.3857570428430828,15.731046416604038,100.44084240225041,0
4.921962992090036,3.598204110461464,3.4630349769656967,12.018090369778252,71.87469046566798,1
6.90921079501239,4.060000806700044,3.351260832314399,9.625319499987297,99.06058918943272,0
6.696730019798378,2.1330263917758905,3.4586092896053544,9.956628808223623,103.45946873150599,0
7.401015755374049,4.016051885575305,3.419711547157,13.85725458944588,112.3099252568829,0
5.689773945538849,2.9188215287575314,3.0647349747160013,11.775070477334397,101.44889586944215,0
6.93250828270111,3.747362681405896,3.4411462941323796,12.3101972779539,175.5175406674431,1
4.964272347045908,4.512406320256271,3.074756379271701,9.031873632432106,67.65741148293955,0
5.19748938427057,0.4596837727883165,3.075819421910526,15.111078316089763,56.22148792294981,0
6.746852437840087,3.470922198956174,3.3651020137495142,10.638829153717419,135.0535216726846,0
6.903338874250073,3.034982486764033,3.1669467544256316,12.94432400101574,73.76270407649412,0
4.679924933750909,5.1938608838191795,3.4583821606071856,11.352114534490434,119.75375430299934,0
4.767981246064935,2.11079139193585,2.925686648242492,13.42225699960612,92.12714916879679,1
6.197283650820294,1.9626530433486822,3.1726065218417077,8.079841531219532,78.91177615429356,0
2.8224061892137557,2.7892302631996375,3.319446838283008,12.46841806958973,116.19264938144661,0
7.774303454760069,3.601543230190915,3.272742086034897,9.994852334391329,76.49674658005284,0
5.331668881238375,5.092870250177715,3.1870310999736158,12.373209846027148,108.27035557172705,0
3.634963358274518,1.9520776992378461,3.3967829170897645,12.359592939306811,121.63781650995456,0
6.030821884136452,4.191360800640958,3.187993732884972,15.011647815383034,125.46336967109724,0
5.40400699840831,4.145559463875258,3.451001696937,9.981856964842166,119.759487480758,1
5.132373871503433,2.9598767353576263,3.494147561171456,13.080682388494466,91.79801571783284,1
8.352271529842943,2.7739183351243697,3.2462935394873735,11.068262510753003,55.52563462381072,0
5.169363507236393,3.723812857376888,3.037959801418594,9.654888366077818,91.77411051267615,0
5.917102240868651,3.502452903887758,3.179665218816368,12.654245481475487,71.52469094440667,0
6.676859972589999,3.1345646764101573,3.493141326640438,12.825979095075272,108.1274533994547,1
6.374637788468214,1.1366765974477608,3.0007810979475695,13.081512844633384,79.14526725896417,0
3.7075903331583815,2.679127758660033,3.067599905532703,11.150760691508125,93.01939799381023,0
5.458967151225454,2.3809671238590684,3.2121059494070203,10.596618194840001,102.79222446609931,0
7.533416099702515,2.3904739850386,3.3339534339120767,12.103018202391816,77.36995528237706,0
6.184859167733716,4.715768392078065,3.6881235324552932,10.90978416390063,165.56678015654816,1
6.973371157687474,4.176687013596316,3.3788245644120525,12.39724438366535,48.1085685229127,0
4.328412428789303,3.905244491099404,3.145097066972128,12.127338602551934,102.78444941645921,0
5.253047145853308,2.2186011061266067,3.3257973824296103,10.730442872519667,72.87792128690268,0
6.5146282946881,2.05410920273858,3.6179796739115795,11.86232678522731,120.86357138694387,0
6.628307489402153,3.325465228009215,3.5154341124411177,14.323976401332342,101.09183696967867,0
7.0205648530390325,2.4859957234390277,3.4275141979073247,10.433702730111218,108.93609314268392,1
3.920560402808654,2.904415841116241,3.1566922773451123,10.823068014811119,53.03498677135439,0
4.244960881511262,3.4589438908782393,3.311366508403872,13.020075995550936,123.71799443282904,0
7.500680069300077,2.2187678753755833,2.9528129881403506,11.104340854673191,123.29870556434142,0
5.916349874029006,3.9793112648419413,3.1308424909832406,15.516617021367294,74.85150611775647,0
6.305126566734136,2.683949490655953,3.2559486754875673,14.924783347782345,86.55366288839801,0
3.4574364269778886,2.2228634982802857,3.2900054909162137,12.526733862649646,60.58200094558888,0
8.713543048450738,2.6002790152945146,3.2992875411911204,12.157177917878535,139.5687397865471,0
5.745195977612984,3.396400253609975,3.327788919473683,12.334482369177648,51.002957409811984,0
7.136225069389567,3.3985898235285945,3.612790979745314,12.06748790201057,119.56708928162905,0
5.932962430799829,3.1224027698168384,3.4131250763504686,12.224971509028943,137.0787428976574,1
4.960900660253699,4.297477894660051,3.168528565585612,10.996336079054679,114.48820127427278,0
6.805463431584592,4.73630495051487,3.197809893996277,14.491176333082674,128.93418536714316,0
5.260055805513827,3.014579808696897,3.304636683665059,12.29205334538096,152.45822657754877,0
6.543101751496946,3.740129474485384,2.974952465366218,12.406978043072282,77.02583315718893,0
7.277261419997723,3.4655975709568883,3.525800785663203,13.048707785841515,97.2147971970754,1
6.005923470159893,4.11779418874426,2.9904195452687605,11.25231056611523,120.89432097319522,0
5.8538506406826665,2.6959687696342254,3.237949937735691,13.347792096025907,101.66569076689902,0
7.494938190534174,2.7765579484742595,3.3030644135349303,10.13319179834561,73.43968753655338,0
4.571748614223775,3.3682510551134155,3.1187471812716288,10.822904355306338,0.47682244017811115,0
5.507066723757925,2.532117759419503,3.5099289231787205,9.268992076692397,109.78446495545192,0
5.896125831323931,5.081513284364359,2.8797896848013704,13.22208618155738,104.12794538262722,0
5.054454853520621,3.234257678277175,3.2399779736746837,12.586428183413126,117.4149215532928,0
5.799612073164483,4.203300755766576,3.4705254958246523,12.931193793581915,90.25797727806214,0
5.532077647465652,3.203077220730104,3.254661762382776,13.000897106672637,65.38857493865444,0
5.300012156185212,4.771344642329738,3.557761496531438,11.907466359745065,90.9250877206473,0
6.066945195865388,2.3664209855271663,3.7936084275438864,12.338434056889795,87.53652808453714,0
5.883264854252654,3.4753647624130273,3.3408922018065192,11.814260530131076,110.63713823731682,0
5.78412535555173,3.865280517987726,3.761648656506999,11.12926022012188,92.30702417127118,0
6.8834585684813465,2.6649976102457393,3.177120023755045,11.87053122575854,125.5133128438434,0
3.969295205400016,3.007790599787649,3.43601636720005,10.477276577787805,32.989633554730375,0
4.826602499676797,2.6591799531648284,3.452278371465434,11.147336664071196,125.15257310732991,0
6.197709473590354,2.6295679627721684,3.435253247869107,15.866635243886337,75.68654462373235,1
7.702297581521105,4.213072497101132,3.0759421632641617,12.535429611960199,106.4671669236064,0
5.677280652900036,3.835442847179107,3.5163772348941684,9.753424113328473,103.08922676585719,0
5.723757231455057,3.411309077594372,3.769886733719822,10.685964458213956,146.07928096181126,1
